,game,model,experiment,episode,metric,value
671,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_14,Request Success Ratio,1.0
672,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_39,Generated Expression Length,11.0
673,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_39,Generated Expression Number of Tokens,2.0
674,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_39,Aborted at Player 1,0.0
675,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_39,Aborted at Player 2,0.0
676,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_39,Request Count,2.0
677,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_39,Parsed Request Count,2.0
678,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_39,Violated Request Count,0.0
679,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_39,Success,0.0
680,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_39,Lose,1.0
681,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_39,Aborted,0.0
682,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_39,Main Score,0.0
683,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_39,Request Success Ratio,1.0
684,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_22,Generated Expression Length,9.0
685,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_22,Generated Expression Number of Tokens,2.0
686,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_22,Aborted at Player 1,0.0
687,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_22,Aborted at Player 2,0.0
688,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_22,Request Count,2.0
689,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_22,Parsed Request Count,2.0
690,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_22,Violated Request Count,0.0
691,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_22,Success,0.0
692,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_22,Lose,1.0
693,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_22,Aborted,0.0
694,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_22,Main Score,0.0
695,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_22,Request Success Ratio,1.0
696,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_31,Generated Expression Length,32.0
697,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_31,Generated Expression Number of Tokens,5.0
698,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_31,Aborted at Player 1,0.0
699,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_31,Aborted at Player 2,0.0
700,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_31,Request Count,2.0
701,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_31,Parsed Request Count,2.0
702,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_31,Violated Request Count,0.0
703,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_31,Success,0.0
704,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_31,Lose,1.0
705,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_31,Aborted,0.0
706,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_31,Main Score,0.0
707,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_31,Request Success Ratio,1.0
708,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_32,Generated Expression Length,16.0
709,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_32,Generated Expression Number of Tokens,2.0
710,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_32,Aborted at Player 1,0.0
711,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_32,Aborted at Player 2,0.0
712,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_32,Request Count,2.0
713,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_32,Parsed Request Count,2.0
714,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_32,Violated Request Count,0.0
715,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_32,Success,0.0
716,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_32,Lose,1.0
717,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_32,Aborted,0.0
718,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_32,Main Score,0.0
719,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_32,Request Success Ratio,1.0
720,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_2,Generated Expression Length,31.0
721,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_2,Generated Expression Number of Tokens,5.0
722,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_2,Aborted at Player 1,0.0
723,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_2,Aborted at Player 2,0.0
724,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_2,Request Count,2.0
725,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_2,Parsed Request Count,2.0
726,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_2,Violated Request Count,0.0
727,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_2,Success,0.0
728,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_2,Lose,1.0
729,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_2,Aborted,0.0
730,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_2,Main Score,0.0
731,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_2,Request Success Ratio,1.0
732,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_5,Generated Expression Length,36.0
733,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_5,Generated Expression Number of Tokens,8.0
734,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_5,Aborted at Player 1,0.0
735,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_5,Aborted at Player 2,0.0
736,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_5,Request Count,2.0
737,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_5,Parsed Request Count,2.0
738,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_5,Violated Request Count,0.0
739,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_5,Success,0.0
740,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_5,Lose,1.0
741,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_5,Aborted,0.0
742,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_5,Main Score,0.0
743,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_5,Request Success Ratio,1.0
744,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_35,Generated Expression Length,47.0
745,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_35,Generated Expression Number of Tokens,10.0
746,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_35,Aborted at Player 1,0.0
747,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_35,Aborted at Player 2,0.0
748,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_35,Request Count,2.0
749,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_35,Parsed Request Count,2.0
750,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_35,Violated Request Count,0.0
751,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_35,Success,0.0
752,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_35,Lose,1.0
753,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_35,Aborted,0.0
754,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_35,Main Score,0.0
755,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_35,Request Success Ratio,1.0
756,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_19,Generated Expression Length,31.0
757,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_19,Generated Expression Number of Tokens,8.0
758,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_19,Aborted at Player 1,0.0
759,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_19,Aborted at Player 2,0.0
760,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_19,Request Count,2.0
761,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_19,Parsed Request Count,2.0
762,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_19,Violated Request Count,0.0
763,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_19,Success,0.0
764,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_19,Lose,1.0
765,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_19,Aborted,0.0
766,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_19,Main Score,0.0
767,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_19,Request Success Ratio,1.0
768,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_18,Generated Expression Length,78.0
769,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_18,Generated Expression Number of Tokens,17.0
770,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_18,Aborted at Player 1,0.0
771,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_18,Aborted at Player 2,0.0
772,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_18,Request Count,2.0
773,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_18,Parsed Request Count,2.0
774,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_18,Violated Request Count,0.0
775,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_18,Success,1.0
776,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_18,Lose,0.0
777,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_18,Aborted,0.0
778,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_18,Main Score,100.0
779,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_18,Request Success Ratio,1.0
780,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_9,Generated Expression Length,67.0
781,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_9,Generated Expression Number of Tokens,11.0
782,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_9,Aborted at Player 1,0.0
783,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_9,Aborted at Player 2,0.0
784,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_9,Request Count,2.0
785,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_9,Parsed Request Count,2.0
786,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_9,Violated Request Count,0.0
787,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_9,Success,1.0
788,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_9,Lose,0.0
789,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_9,Aborted,0.0
790,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_9,Main Score,100.0
791,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_9,Request Success Ratio,1.0
792,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_7,Generated Expression Length,18.0
793,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_7,Generated Expression Number of Tokens,4.0
794,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_7,Aborted at Player 1,0.0
795,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_7,Aborted at Player 2,0.0
796,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_7,Request Count,2.0
797,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_7,Parsed Request Count,2.0
798,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_7,Violated Request Count,0.0
799,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_7,Success,0.0
800,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_7,Lose,1.0
801,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_7,Aborted,0.0
802,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_7,Main Score,0.0
803,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_7,Request Success Ratio,1.0
804,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_17,Generated Expression Length,29.0
805,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_17,Generated Expression Number of Tokens,6.0
806,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_17,Aborted at Player 1,0.0
807,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_17,Aborted at Player 2,0.0
808,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_17,Request Count,2.0
809,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_17,Parsed Request Count,2.0
810,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_17,Violated Request Count,0.0
811,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_17,Success,0.0
812,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_17,Lose,1.0
813,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_17,Aborted,0.0
814,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_17,Main Score,0.0
815,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_17,Request Success Ratio,1.0
816,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_26,Generated Expression Length,41.0
817,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_26,Generated Expression Number of Tokens,6.0
818,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_26,Aborted at Player 1,0.0
819,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_26,Aborted at Player 2,0.0
820,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_26,Request Count,2.0
821,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_26,Parsed Request Count,2.0
822,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_26,Violated Request Count,0.0
823,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_26,Success,1.0
824,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_26,Lose,0.0
825,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_26,Aborted,0.0
826,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_26,Main Score,100.0
827,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_26,Request Success Ratio,1.0
828,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_27,Generated Expression Length,96.0
829,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_27,Generated Expression Number of Tokens,17.0
830,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_27,Aborted at Player 1,0.0
831,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_27,Aborted at Player 2,0.0
832,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_27,Request Count,2.0
833,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_27,Parsed Request Count,2.0
834,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_27,Violated Request Count,0.0
835,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_27,Success,0.0
836,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_27,Lose,1.0
837,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_27,Aborted,0.0
838,multimodal_referencegame,InternVL2-40B-t0.0--InternVL2-40B-t0.0,1_TUNA_two_attibute_id,episode_27,Main Score,0.0
